model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2315,0,0,0.8927,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2315,1,0,0.8981,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2315,2,0,0.8953,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2315,3,0,0.8947,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2903,0,0,0.8961,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2903,1,0,0.8941,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2903,2,0,0.8987,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,2903,3,0,0.8946,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,3495,0,0,0.8909,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,3495,1,0,0.895,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,3495,2,0,0.8948,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,3495,3,0,0.8974,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6697,0,1,0.8997,75.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6697,1,0,0.8946,75.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6697,2,0,0.8978,75.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6697,3,0,0.8985,75.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6899,0,0,0.8947,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6899,1,0,0.8951,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6899,2,0,0.8918,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-standard,standard,6899,3,0,0.8961,0.0,0.031372517347335815,50000,,,
