model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,0,0,0.9003,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,1,0,0.8963,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,2,0,0.8971,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,3,0,0.8924,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,4,0,0.8976,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2242,5,0,0.8975,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,0,0,0.8955,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,1,0,0.8997,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,2,0,0.8986,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,3,0,0.8929,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,4,0,0.8963,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2312,5,0,0.8954,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,0,0,0.8953,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,1,1,0.8964,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,2,0,0.8968,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,3,0,0.8982,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,4,1,0.8956,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2315,5,0,0.896,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2903,0,0,0.897,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2903,1,0,0.8948,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2903,2,0,0.8978,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,random,random,dog-bird,42,0.002,100,0.0313725,none+aug-standard,standard,2903,3,0,0.8974,0.0,0.031372517347335815,50000,,,
